date,high,low,close,open,trades,shares,turnover
2013-10-21,77.6,77,77.4,80.8,5,312,24141
2013-10-22,79.9,77,78.7,77.4,3,171,13456
2013-10-24,79.9,79,79.3,78.7,2,200,15851
2013-10-28,79.8,77.1,79.7,79.3,6,294,22946
2013-10-29,80,76.6,76.8,79.7,7,257,20051
2013-10-30,79.7,77.1,79.5,76.8,3,109,8663
2013-10-31,79.9,76.9,79.2,79.5,3,125,9904
2013-11-01,79.8,76.9,77.8,79.2,9,514,40707
2013-11-04,76.8,76.6,76.6,77.8,3,65,4992
2013-11-07,79.5,79.4,79.4,76.6,2,200,15889
2013-11-12,79.9,70,78.2,79.4,8,430,32715
2013-11-13,79.8,73.2,78.8,78.2,4,117,9224
2013-11-14,79.7,79.7,79.7,78.8,1,10,797
2013-11-15,73.6,73.6,73.6,79.7,1,1,74
2013-11-19,79,73.5,77.6,73.6,11,646,48895
2013-11-20,79.5,79,79.4,77.6,2,200,15874
2013-11-21,79,79,79,79.4,1,3,237
2013-11-26,79,74,78.8,79,4,191,15059
2013-12-03,78.8,76,78.1,78.8,5,317,24767
2013-12-04,78.1,74.2,77.2,78.1,5,266,20538
2013-12-06,74.4,74.4,74.4,77.2,1,1,74
2013-12-09,75.1,75,75,74.4,4,149,11175
2013-12-13,72,72,72,75,1,600,43200
2013-12-18,77.8,70,73.1,72,13,1719,129905
2013-12-19,77.4,77,77.4,73.1,2,102,7854
2013-12-20,76,76,76,77.4,1,103,7828
2013-12-23,77.5,77,77.3,76,5,270,20875
2013-12-26,77.5,77,77,77.3,3,271,20909
2013-12-27,77.5,77.5,77.5,77,1,1,78
2013-12-30,77.5,77,77,77.5,2,413,31886
2013-12-31,80,77.5,78.3,77,19,2585,201653
2014-01-02,80.9,76.5,80.9,78.3,3,30,2394
2014-01-06,79.9,79.9,79.9,80.9,1,22,1758
2014-01-07,84.5,79.9,81.5,79.9,11,1200,97575
2014-01-08,84.5,80,84,81.5,9,302,24832
2014-01-09,84.4,83,83,84,5,10300,855319
2014-01-10,84.5,83,83.9,83,4,210,17625
2014-01-13,83.9,77.6,83.8,83.9,5,207,17348
2014-01-16,84,75,83.1,83.8,4,503,41785
2014-01-17,87,83.1,85,83.1,7,1100,93682
2014-01-20,83,76.5,80.9,85,4,192,15532
2014-01-21,82.4,77,81.3,80.9,5,683,53778
2014-01-22,83,77.2,80.1,81.3,10,818,66231
2014-01-24,80,79,79.9,80.1,5,1026,82016
2014-01-27,80,78,78.2,79.9,3,210,16415
2014-01-29,80,80,80,78.2,1,100,8000
2014-01-30,78.6,78.6,78.6,80,1,271,21301
2014-02-03,79,78.5,78.6,78.6,3,143,11235
2014-02-05,78.5,78.5,78.5,78.6,3,711,55814
2014-02-06,77.9,76,77.9,78.5,2,616,47766
2014-02-07,78,78,78,77.9,1,1,78
2014-02-10,79.5,77,77.7,78,4,350,27201
2014-02-17,79,78,78.8,77.7,6,876,68774
2014-02-18,79,78.1,78.1,78.8,5,356,27815
2014-02-19,80.5,78,80.5,78.1,5,469,36628
2014-02-20,79,79,79,80.5,1,88,6952
2014-02-25,79.8,75,79.1,79,6,1000,77870
2014-02-26,77.7,77.7,77.7,79.1,1,1,78
2014-02-28,80,77.7,80,77.7,9,238,18582
2014-03-03,80,80,80,80,4,124,9920
2014-03-04,82.3,77.2,80.5,80,20,2731,218900
2014-03-06,81,81,81,80.5,2,220,17820
2014-03-07,78.1,78.1,78.1,81,1,15,1172
2014-03-11,77.2,77,77,78.1,6,3042,234362
2014-03-12,80.5,80.4,80.5,77,4,11,885
2014-03-13,77,77,77,80.5,3,1303,100331
2014-03-14,80.5,79.9,80.4,77,6,1514,121709
2014-03-19,81.4,77,81,80.4,20,637,50967
2014-03-20,81,81,81,81,2,2,162
2014-03-21,80.9,80,80,81,4,121,9726
2014-03-24,80,78.5,78.5,80,5,210,16799
2014-03-25,80,77.5,80,78.5,2,101,8078
2014-03-26,79.9,78.2,79.9,80,5,253,19786
2014-03-27,79.9,79.9,79.9,79.9,1,400,31960
2014-03-28,80,78,80,79.9,8,2225,174005
2014-03-31,79.5,77.6,78.3,80,7,780,60932
2014-04-01,79.4,79.4,79.4,78.3,2,3,238
2014-04-02,78,78,78,79.4,1,80,6240
2014-04-03,78.9,75,75.1,78,10,427579,32069736
