date,high,low,close,open,trades,shares,turnover
2014-09-22,36.1,36,36,36.2,8,"2,794","100,624.00"
2014-09-23,36.1,36,36.1,36,3,212,"7,652.00"
2014-09-24,36.6,36,36,36.1,13,"3,629","130,724.60"
2014-09-25,36.7,36,36,36,6,"3,601","129,643.00"
2014-09-29,36.5,35,35.1,36,20,"9,103","325,574.60"
2014-09-30,35.6,35.5,35.5,35.1,2,"1,500","53,300.00"
2014-10-01,35.9,35.8,35.8,35.5,3,"1,300","46,590.00"
2014-10-02,35.7,35.1,35.6,35.8,8,"1,551","55,155.10"
2014-10-03,36.5,35.1,35.6,35.6,21,"10,576","377,122.40"
2014-10-07,36.5,35.3,36.5,35.6,4,"4,000","145,880.00"
2014-10-09,36.5,35.8,36,36.5,19,"24,520","884,482.50"
2014-10-10,35.8,35.7,35.7,36,9,"1,710","61,087.00"
2014-10-13,35.7,34.7,34.8,35.7,22,"10,760","379,647.70"
2014-10-14,34.9,34.9,34.9,34.8,4,"18,288","638,251.20"
2014-10-15,37.2,36,36,34.9,18,"7,451","271,348.00"
2014-10-16,35.5,35.3,35.4,36,4,"1,565","55,464.50"
2014-10-17,36.9,36.8,36.9,35.4,10,"24,537","904,363.50"
2014-10-20,36,35.5,36,36.9,4,730,"26,230.00"
2014-10-21,36.9,36.9,36.9,36,2,100,"3,690.00"
2014-10-23,36,35.5,35.5,36.9,4,705,"25,127.50"
2014-10-24,36.2,35.5,36,35.5,6,794,"28,567.80"
2014-10-27,37.4,35.9,36,36,19,"68,220","2,478,010.00"
2014-10-28,36,36,36,36,5,"2,650","95,400.00"
2014-10-29,35.6,35.5,35.5,36,15,"4,849","172,154.50"
2014-10-30,35.9,35,35,35.5,13,"2,185","77,196.50"
2014-10-31,35.3,34.7,34.9,35,19,"28,138","985,998.60"
2014-11-03,35.5,34.9,34.9,34.9,12,"17,106","598,460.00"
2014-11-04,35,34.6,34.7,34.9,17,"6,455","224,309.00"
2014-11-05,34.9,34.6,34.6,34.7,3,135,"4,672.50"
2014-11-07,35,34,34.2,34.6,28,"14,204","487,790.50"
2014-11-10,34.2,33.9,33.9,34.2,18,"5,067","172,463.00"
2014-11-11,34,33.7,34,33.9,22,"44,879","1,524,465.40"
2014-11-12,34,34,34,34,3,"2,400","81,600.00"
2014-11-13,35.5,33.8,33.8,34,16,"6,424","219,514.60"
2014-11-14,34,33.2,33.5,33.8,15,"5,720","192,877.60"
2014-11-17,33.7,32.5,33,33.5,18,"34,956","1,156,713.70"
2014-11-18,33.6,33.3,33.4,33,6,673,"22,488.00"
2014-11-19,33.5,33.3,33.4,33.4,7,"2,251","75,094.40"
2014-11-20,33.3,33.2,33.3,33.4,6,"1,479","49,210.80"
2014-11-21,33.7,32.7,33.7,33.3,21,"5,206","172,481.50"
2014-11-24,33.1,31.3,32.3,33.7,19,"4,882","158,903.80"
2014-11-25,32.5,32.3,32.3,32.3,4,775,"25,072.50"
2014-11-26,32.3,32,32,32.3,7,"1,012","32,633.00"
2014-11-27,32,30.6,31,32,13,"6,913","215,870.40"
2014-11-28,31.9,31.9,31.9,31,5,660,"21,054.00"
2014-12-01,32,31.9,32,31.9,5,"3,163","101,215.40"
2014-12-02,32,32,32,32,5,762,"24,384.00"
2014-12-03,32.3,32,32.3,32,6,"4,000","128,300.00"
2014-12-04,32,31,31.2,32.3,13,"3,987","124,528.50"
2014-12-05,32,31.3,31.3,31.2,9,"2,000","63,300.00"
2014-12-09,31.3,31.2,31.3,31.3,5,810,"25,328.00"
2014-12-10,32.2,32.2,32.2,31.3,1,201,"6,472.20"
2014-12-11,32.9,32.9,32.9,32.2,1,1,32.9
2014-12-18,32,32,32,32.9,1,"1,500","48,000.00"
2014-12-22,32,32,32,32,1,50,"1,600.00"
2014-12-23,31.7,31.7,31.7,32,1,3,95.1
2014-12-24,32,31.4,31.6,31.7,2,134,"4,228.00"
2014-12-26,31.9,31,31.2,31.6,16,"3,829","119,072.80"
2014-12-29,31.3,31.3,31.3,31.2,1,5,156.5
2014-12-30,31.9,31.9,31.9,31.3,1,10,319
2014-12-31,31.8,31.5,31.6,31.9,5,754,"23,811.30"
2015-01-02,31.5,31.4,31.4,31.6,5,"1,112","34,926.80"
2015-01-06,32.5,32.5,32.5,31.4,3,420,"13,650.00"
2015-01-07,33.8,31.4,33,32.5,23,"7,750","249,155.90"
2015-01-08,35,32.9,33.1,33,5,"2,320","76,791.70"
