date,high,low,close,open,trades,shares,turnover
2015-12-17,27,27,23.3,23.3,1,5,135
2015-12-23,25.3,23.5,23.3,23.3,3,50,"1,211.00"
2015-12-28,23.7,23.7,23.7,23.3,1,100,"2,370.00"
2015-12-29,23.7,23.7,23.7,23.7,1,1,23.7
2015-12-30,28.2,28.2,23.7,23.7,1,5,141
2015-12-31,28.9,26,27.9,23.7,13,266,"7,451.90"
2016-01-04,27.9,27.5,27.9,27.9,2,19,526.5
2016-01-06,27.8,26,27.9,27.9,6,70,"1,846.00"
2016-01-07,27.5,26,26,27.9,2,242,"6,295.00"
2016-01-08,26,26,26,26,1,60,"1,560.00"
2016-01-12,24.5,23.1,23.3,26,4,110,"2,566.00"
2016-01-18,25,18,18.1,23.3,16,"3,176","59,298.00"
2016-01-20,20,19,19.3,18.1,2,"1,855","35,745.00"
2016-01-21,19.1,19,19,19.3,2,175,"3,328.00"
2016-01-22,23.5,20,22,19,9,599,"12,974.00"
2016-01-26,27,21.5,22,22,5,"1,201","26,278.50"
2016-01-27,27,25.9,26.1,22,3,114,"2,978.00"
2016-02-01,26.9,26.9,26.1,26.1,1,1,26.9
2016-02-02,25,24.5,24.5,26.1,2,208,"5,148.00"
2016-02-03,25,25,24.5,24.5,1,4,100
2016-02-05,26.4,26.4,24.5,24.5,1,1,26.4
2016-02-09,23.1,23.1,23.1,24.5,1,200,"4,620.00"
2016-02-10,26.5,25.9,23.1,23.1,3,22,572.4
2016-02-11,26.5,26.5,23.1,23.1,1,1,26.5
2016-02-12,23.6,22,23.2,23.1,5,325,"7,555.20"
2016-02-15,26.4,23.5,24.6,23.2,8,630,"15,488.00"
2016-02-16,24.3,22.1,22.1,24.6,6,162,"3,587.50"
2016-02-17,24.9,24.9,22.1,22.1,1,1,24.9
2016-02-18,25,22.1,22.1,22.1,5,"1,006","22,245.00"
2016-02-19,25,25,22.1,22.1,1,1,25
2016-02-23,26.4,24.8,24.9,22.1,7,198,"4,936.90"
2016-02-24,23.9,23.9,24.9,24.9,2,2,47.8
2016-02-29,23.9,23.9,23.9,24.9,2,173,"4,134.70"
2016-03-02,22.6,21,22.4,23.9,7,"1,740","39,029.50"
2016-03-08,20,20,22.4,22.4,1,6,120
2016-03-09,20.4,20.1,20.3,22.4,4,335,"6,803.10"
2016-03-10,20.1,19,20,20.3,5,209,"4,184.90"
2016-03-11,20.3,19,19,20,3,285,"5,421.50"
2016-03-16,20.1,20,20.1,19,2,"1,100","22,060.00"
2016-03-18,20,20,20.1,20.1,1,5,100
2016-03-24,24.9,22.5,20.1,20.1,3,26,587.4
2016-03-28,24.5,20,20.1,20.1,6,"1,145","22,990.00"
2016-03-29,20,20,20,20.1,2,175,"3,500.00"
2016-03-31,20,20,20,20,1,625,"12,500.00"
2016-04-04,19.8,15.5,15.6,20,8,"43,192","673,307.70"
2016-04-05,19.5,16.7,19.5,15.6,4,400,"7,190.00"
2016-04-06,23,22.7,22.7,19.5,3,101,"2,293.00"
2016-04-07,24,22,23.4,22.7,14,"1,150","26,857.00"
2016-04-08,24,21.1,23.7,23.4,14,960,"22,620.20"
2016-04-11,23.9,23.9,23.7,23.7,1,5,119.5
2016-04-12,25.7,23.5,25.4,23.7,53,"41,264","1,045,593.60"
2016-04-15,25.9,25.9,25.9,25.4,1,100,"2,590.00"
2016-04-19,23.6,23.5,23.5,25.9,8,524,"12,323.90"
2016-04-20,27.3,24,26.4,23.5,2,140,"3,690.00"
2016-04-25,25.4,24.2,24.4,26.4,5,625,"15,245.00"
2016-04-26,24.3,24.3,24.3,24.4,1,120,"2,916.00"
2016-04-27,26.2,26.2,26.2,24.3,2,110,"2,882.00"
2016-04-28,24.1,24.1,24.1,26.2,1,500,"12,050.00"
2016-04-29,24,24,24,24.1,6,437,"10,488.00"
2016-05-03,26.1,24.1,24.3,24,6,221,"5,360.10"
2016-05-04,24.1,22.7,23.5,24.3,4,175,"4,105.00"
2016-05-05,24.1,22.8,23.5,23.5,5,46,"1,079.80"
2016-05-06,23.9,22.2,22.5,23.5,7,530,"11,922.00"
2016-05-09,23.9,22.3,23.6,22.5,15,204,"4,734.60"
2016-05-11,23.9,23.9,23.6,23.6,2,3,71.7
2016-05-12,23.6,22.2,22.3,23.6,15,"4,015","89,782.20"
2016-05-13,23,21,21.2,22.3,7,114,"2,421.90"
2016-05-16,23.8,23,23,21.2,3,"1,113","25,599.80"
2016-05-17,24,22,24,23,8,"2,296","53,252.00"
2016-05-18,23.5,21.7,22.1,24,35,"10,763","238,546.00"
2016-05-19,23,21.8,22.1,22.1,2,12,264
2016-05-20,23.4,21.6,22.8,22.1,8,"1,000","22,059.00"
2016-05-24,22.5,22.5,22.8,22.8,1,9,202.5
2016-05-26,22.4,22.4,22.8,22.8,1,50,"1,120.00"
2016-05-27,22.4,21.5,21.6,22.8,7,"1,015","21,957.50"
2016-05-31,22.9,20.1,21.1,21.6,7,"5,051","106,722.90"
2016-06-01,20.1,19.1,19.9,21.1,4,"1,000","19,880.00"
2016-06-06,19.6,19.5,19.6,19.9,6,"11,000","215,450.00"
2016-06-07,19.2,19.2,19.2,19.6,5,148,"2,841.60"
2016-06-09,19.3,19.3,19.3,19.2,2,483,"9,321.90"
2016-06-14,20.5,20.5,20.5,19.3,1,100,"2,050.00"
2016-06-17,21.8,19.2,19.4,20.5,5,510,"9,908.00"
2016-06-20,19.4,19.4,19.4,19.4,1,"1,100","21,340.00"
2016-06-21,19.5,19.3,19.3,19.4,9,"2,900","56,490.00"
2016-06-22,19.3,19,19.3,19.3,3,700,"13,330.00"
2016-06-28,20,18.5,19.3,19.3,2,2,38.5
2016-06-29,18.7,18.7,18.7,19.3,1,511,"9,555.70"
2016-06-30,21.1,19.5,19.5,18.7,6,"1,590","31,006.60"
2016-07-01,20.8,20.8,19.5,19.5,1,7,145.6
2016-07-04,20,19,20,19.5,3,200,"3,999.00"
2016-07-07,21,20,20,20,2,101,"2,021.00"
2016-07-12,20.2,20,20.1,20,3,500,"10,060.00"
2016-07-14,20,19.5,19.8,20.1,3,300,"5,930.00"
2016-07-15,20.9,20.9,19.8,19.8,2,9,188.1
2016-07-20,21.7,19,19,19.8,4,"2,120","40,294.60"
2016-07-21,19.1,19.1,19.1,19,1,"2,000","38,200.00"
2016-07-22,19,19,19,19.1,7,"4,700","89,300.00"
2016-07-28,19.8,19.8,19.8,19,2,"1,200","23,760.00"
2016-07-29,20,19.8,19.9,19.8,2,200,"3,980.00"
2016-08-01,19.8,19.4,19.8,19.9,2,101,"1,999.40"
2016-08-02,19.8,19,19.4,19.8,4,764,"14,835.20"
2016-08-05,19.8,19.8,19.4,19.4,1,10,198
2016-08-09,19.8,19.8,19.8,19.4,1,200,"3,960.00"
2016-08-10,21.7,19.5,19.8,19.8,11,"1,528","30,247.70"
2016-08-12,19.9,19.9,19.8,19.8,1,2,39.8
2016-08-15,19.8,19.7,19.8,19.8,5,702,"13,899.40"
2016-08-16,20,19.9,20,19.8,3,974,"19,473.50"
2016-08-18,20,20,20,20,1,26,520
2016-08-19,21.1,19.6,19.6,20,3,135,"2,698.30"
2016-08-22,19.6,19.6,19.6,19.6,1,200,"3,920.00"
2016-08-23,20,20,20,19.6,1,100,"2,000.00"
2016-08-30,19.8,18.5,19.1,20,5,900,"17,160.00"
2016-08-31,20.1,17.6,17.6,19.1,2,101,"1,780.10"
2016-09-05,19.3,18.1,19.2,17.6,8,457,"8,757.30"
2016-09-06,20,18.9,19.2,19.2,2,51,"1,018.90"
2016-09-07,18.2,18.1,18.2,19.2,2,100,"1,815.10"
2016-09-09,18.2,18,18,18.2,5,"1,342","24,210.20"
2016-09-13,19.6,17.8,18.2,18,3,126,"2,289.60"
2016-09-14,17.7,17.6,17.6,18.2,2,100,"1,763.30"
2016-09-19,17.8,17.8,17.8,17.6,1,100,"1,780.00"
