date,high,low,close,open,trades,shares,turnover,
2013-07-12,30.5,30.4,30.5,32.1,3,105,"3,201.50",
2013-07-15,30.5,30.3,30.5,30.5,7,505,"15,382.50",
2013-07-17,30.1,30.1,30.1,30.5,2,269,"8,096.90",
2013-07-18,31.4,30.1,31.4,30.1,5,155,"4,737.00",
2013-07-19,32.7,31,32.7,31.4,10,621,"19,667.60",
2013-07-23,34.5,32.6,34.5,32.7,5,"1,000","33,691.00",
2013-07-24,34.5,31.5,34.1,34.5,13,"1,209","40,719.00",
2013-07-25,32,31.2,31.4,34.1,2,100,"3,136.00",
2013-07-26,34.5,32.9,34.5,31.4,4,501,"16,546.50",
2013-07-29,34.9,32.2,34.9,34.5,3,151,"5,267.20",
2013-07-30,34.8,32.1,33,34.9,9,401,"13,247.80",
2013-07-31,32.2,32,32.1,33,10,700,"22,455.20",
2013-08-06,33.8,31,33.8,32.1,11,230,"7,698.90",
2013-08-07,33.6,31.3,33.6,33.8,7,110,"3,691.40",
2013-08-08,34,32,34,33.6,9,"2,301","76,201.60",
2013-08-13,33.5,31.5,33.5,34,2,105,"3,507.50",
2013-08-14,33.4,31.5,32.1,33.5,6,210,"6,684.00",
