date,high,low,close,open,trades,shares,turnover
2013-10-10,23.7,22.5,23.4,22.5,14,"2,026","47,560.60"
2013-10-11,23.4,22.8,22.8,23.4,3,163,"3,717.60"
2013-10-14,23.4,22.8,23,22.8,12,556,"12,759.60"
2013-10-15,23.4,22.9,23.2,23,12,"2,203","50,515.30"
2013-10-17,23.4,23,23,23.2,10,187,"4,307.10"
2013-10-21,23.2,23.2,23.2,23,1,100,"2,320.00"
2013-10-22,23.3,23,23,23.2,4,"1,051","24,173.30"
2013-10-23,23,22.4,22.7,23,11,"4,194","95,433.30"
2013-10-24,22.9,22.1,22.9,22.7,4,552,"12,240.80"
2013-10-25,23,23,23,22.9,3,201,"4,623.00"
2013-10-28,23,21.2,22.5,23,62,"107,051","2,364,285.60"
2013-10-29,23,22,22,22.5,4,202,"4,446.00"
2013-10-30,22.9,22,22.2,22,10,"3,658","81,952.00"
2013-10-31,22.9,21.9,22,22.2,14,"9,191","202,352.70"
2013-11-01,22.9,22,22.1,22,7,"10,203","224,488.10"
2013-11-04,22.1,21.6,21.9,22.1,9,"8,963","197,564.00"
2013-11-05,22.1,21.7,22.1,21.9,7,"5,302","117,172.60"
2013-11-06,22.1,22,22.1,22.1,13,"21,447","473,923.70"
2013-11-07,22.7,22,22.2,22.1,48,"122,539","2,725,669.10"
2013-11-08,22.8,22.5,22.6,22.2,34,"49,593","1,125,155.80"
2013-11-11,23.2,22.8,23,22.6,25,"53,999","1,241,843.30"
2013-11-12,23.5,23,23,23,4,493,"11,474.70"
2013-11-13,23.3,22.6,22.6,23,3,52,"1,176.40"
2013-11-14,23.1,23.1,23.1,22.6,1,1,23.1
2013-11-15,23.1,22.6,22.6,23.1,8,"2,004","45,298.80"
2013-11-18,23.1,22,22.5,22.6,8,"216,729","4,875,405.40"
2013-11-19,23,22.1,22.1,22.5,4,309,"6,909.80"
2013-11-20,23,22.5,22.5,22.1,2,51,"1,148.00"
2013-11-21,22.9,22.9,22.9,22.5,1,1,22.9
2013-11-22,22.9,22.1,22.3,22.9,8,"9,336","209,206.40"
2013-11-25,22.9,22.1,22.1,22.3,5,93,"2,056.10"
2013-11-26,22.8,22.1,22.6,22.1,7,"1,682","37,752.90"
2013-11-27,22.8,22.8,22.8,22.6,1,1,22.8
2013-11-28,22.8,22.1,22.1,22.8,5,"1,605","35,478.20"
2013-11-29,22.8,22.3,22.3,22.1,13,"13,882","309,570.50"
2013-12-02,22.8,21.9,22.2,22.3,4,"1,901","42,282.40"
2013-12-03,22.5,22.5,22.5,22.2,9,"24,300","546,750.00"
2013-12-04,22.8,22.5,22.5,22.5,5,"56,923","1,280,937.80"
2013-12-05,22.8,22.8,22.8,22.5,1,1,22.8
2013-12-06,23.1,22.3,22.8,22.8,9,"53,687","1,233,132.10"
2013-12-09,23.2,22.4,22.4,22.8,2,45,"1,008.80"
2013-12-10,23.2,22.4,22.4,22.4,4,966,"21,939.20"
2013-12-11,23,22.4,22.8,22.4,6,"4,701","106,023.00"
