horizon,mse,rmse,mae,mape,coverage
26 days 00:00:00.000000000,0.6840813898202631,0.8270921289797547,0.669221553180393,0.05238809372055705,0.4899328859060403
26 days 00:00:00.000000000,0.682208820368176,0.8259593333622279,0.6657687796378182,0.05205859211254208,0.4966442953020134
26 days 00:00:00.000000000,0.6821873896228072,0.8259463600154717,0.6656213297118754,0.052034707210577215,0.4966442953020134
26 days 00:00:00.000000000,0.7188390236496348,0.8478437495491931,0.6776797144805704,0.05268305754955648,0.4966442953020134
26 days 00:00:00.000000000,0.7130010504475318,0.8443938953163576,0.6730653527734098,0.052382782501063714,0.5033557046979866
26 days 00:00:00.000000000,0.7162209062006906,0.8462983553101652,0.675792430140288,0.05265205068187281,0.4966442953020134
27 days 00:00:00.000000000,0.7317021677019934,0.8553959128391913,0.682404975839548,0.05300123781944363,0.4966442953020134
27 days 00:00:00.000000000,0.7289690972053198,0.8537968711615894,0.6792078094925896,0.052671633041406665,0.5033557046979866
27 days 00:00:00.000000000,0.7289796733092891,0.8538030647106446,0.6792426474894797,0.05267426894455987,0.5033557046979866
27 days 00:00:00.000000000,0.7192804659721789,0.8481040419501483,0.6745636409963615,0.05251966024056238,0.5100671140939598
27 days 00:00:00.000000000,0.7307735648858859,0.8548529492760061,0.6818865951811933,0.05291939011882341,0.5033557046979866
27 days 00:00:00.000000000,0.7357653778219267,0.8577676712385043,0.686925271550596,0.05335873270310698,0.4966442953020134
27 days 00:00:00.000000000,0.7308362085755343,0.854889588529147,0.6813326495009411,0.05287581872996887,0.5033557046979866
28 days 00:00:00.000000000,0.7489151578357238,0.8653988432137657,0.6897800004669089,0.05362637975568012,0.4966442953020134
28 days 00:00:00.000000000,0.7515099916234165,0.8668967594952796,0.6912051519615797,0.053534689950592185,0.4966442953020134
28 days 00:00:00.000000000,0.7554949779782735,0.8691921410012136,0.694667235953522,0.05383246024328384,0.4899328859060403
28 days 00:00:00.000000000,0.751183494143877,0.8667084251026276,0.6893698660008865,0.05352270449182965,0.4966442953020134
28 days 00:00:00.000000000,0.7418268456884068,0.8612937046608473,0.6821015307764623,0.05307425947529171,0.5033557046979866
28 days 00:00:00.000000000,0.7582428871267394,0.8707714321948897,0.6888674372860096,0.05343279955553397,0.5033557046979866
28 days 00:00:00.000000000,0.7494371763505822,0.8657003964135527,0.683078667231775,0.052749076971889707,0.5100671140939598
28 days 00:00:00.000000000,0.7416064919417562,0.8611657749479807,0.676081438063172,0.05234837757243099,0.5167785234899329
28 days 00:00:00.000000000,0.7395134715452062,0.8599496912873487,0.6723754188564578,0.05199834858118502,0.5167785234899329
28 days 00:00:00.000000000,0.7348776762744239,0.8572500663601164,0.6677961389051837,0.051591021882881796,0.5234899328859061
28 days 00:00:00.000000000,0.7342924371010674,0.8569086515498997,0.666428487294348,0.0514229175972697,0.5234899328859061
29 days 00:00:00.000000000,0.7530873972875767,0.8678060827670988,0.6712333424308072,0.05211127622242642,0.5234899328859061
29 days 00:00:00.000000000,0.7553196319137201,0.8690912678848638,0.6750308453562327,0.05246570031981655,0.5167785234899329
29 days 00:00:00.000000000,0.749899679079004,0.8659674815366938,0.6696916823462074,0.05201410743495254,0.5234899328859061
29 days 00:00:00.000000000,0.7814294195428702,0.8839849656769453,0.6771196363445487,0.05247661088941615,0.5234899328859061
29 days 00:00:00.000000000,0.7866575025769647,0.886937146914574,0.6804898932238019,0.05286516892541124,0.5167785234899329
29 days 00:00:00.000000000,0.7857768492786065,0.8864405503352193,0.679036006067022,0.05268822547402839,0.5167785234899329
29 days 00:00:00.000000000,0.7821361829411647,0.8843846351792667,0.6743553728405594,0.052302158591719376,0.5167785234899329
