horizon,mse,rmse,mae,mape,coverage
26 days 00:00:00.000000000,5.65836887342156,2.3787326191528044,1.7019906592472298,0.13184243666817785,0.3288590604026846
26 days 00:00:00.000000000,5.693959140486302,2.3862018230833497,1.7141976194651696,0.13235400867850894,0.3221476510067114
26 days 00:00:00.000000000,5.693708282268938,2.3861492581707746,1.712959048987493,0.13220900601993646,0.3221476510067114
26 days 00:00:00.000000000,5.748099819693643,2.397519513933858,1.7244262565834507,0.13268246658925675,0.3221476510067114
26 days 00:00:00.000000000,5.71150589566587,2.3898757071584016,1.7203736802023515,0.13249156757092165,0.3221476510067114
26 days 00:00:00.000000000,5.8481976782793454,2.418304711627413,1.7311695608740578,0.13382344415591982,0.3221476510067114
27 days 00:00:00.000000000,5.752480683490784,2.398432964143627,1.7175482580402248,0.13275644912276108,0.3221476510067114
27 days 00:00:00.000000000,5.747888611165536,2.397475466228077,1.7133616514272494,0.1323248401935883,0.3288590604026846
27 days 00:00:00.000000000,5.7467726444260565,2.397242717045159,1.7115089313086653,0.13211290581616175,0.3288590604026846
27 days 00:00:00.000000000,6.084018317570907,2.466580288085289,1.7554152070452858,0.1361413144687108,0.3221476510067114
27 days 00:00:00.000000000,6.0851309106337625,2.4668058112939826,1.755871451209975,0.1359764926912863,0.3221476510067114
27 days 00:00:00.000000000,6.091703238534794,2.468137605267339,1.759511437270719,0.13629931427941147,0.31543624161073824
27 days 00:00:00.000000000,6.080878831807994,2.4659438014293826,1.7558535419511812,0.13594423321562005,0.31543624161073824
28 days 00:00:00.000000000,6.106764283171965,2.471186816728344,1.7672421301301566,0.1369730973996408,0.3087248322147651
28 days 00:00:00.000000000,6.101841545532408,2.470190588908558,1.7650407594231616,0.13656531364595273,0.3087248322147651
28 days 00:00:00.000000000,6.102439780831263,2.4703116768600806,1.7653101632253976,0.13657747889960037,0.3087248322147651
28 days 00:00:00.000000000,6.10299796833154,2.470424653441497,1.7655436325017813,0.13677417039473094,0.3087248322147651
28 days 00:00:00.000000000,5.930609443981495,2.4352842634857836,1.7336158930045003,0.13477100789408322,0.31543624161073824
28 days 00:00:00.000000000,5.8260272339032095,2.4137164775307,1.7192598426973775,0.13366435389775022,0.31543624161073824
28 days 00:00:00.000000000,5.835734158972152,2.41572642469551,1.7229667172883965,0.13380485174268736,0.31543624161073824
28 days 00:00:00.000000000,5.81697350472177,2.4118402734679116,1.7133991913541249,0.13333202648382222,0.3221476510067114
28 days 00:00:00.000000000,6.101329741788367,2.470086990732992,1.7533295837317047,0.13667823711272514,0.31543624161073824
28 days 00:00:00.000000000,6.089162621272147,2.4676228685259316,1.7449517943284956,0.1359221658550434,0.3221476510067114
28 days 00:00:00.000000000,6.094422105638975,2.4686883370808426,1.7481207288233793,0.13610097226165535,0.31543624161073824
29 days 00:00:00.000000000,6.122782566607033,2.474425704402343,1.7549599520527963,0.1369604719966676,0.31543624161073824
29 days 00:00:00.000000000,6.130213901753546,2.4759268773034364,1.762004549065716,0.1376187302160964,0.3087248322147651
29 days 00:00:00.000000000,6.107409116938126,2.4713172837452753,1.751693543056806,0.13676112412933453,0.31543624161073824
29 days 00:00:00.000000000,6.190693499640729,2.4881104275414967,1.7723587257887767,0.1380379613194045,0.3087248322147651
29 days 00:00:00.000000000,6.059860581867958,2.4616784074829834,1.7484967866310444,0.1365766426165323,0.3087248322147651
29 days 00:00:00.000000000,6.066358337059222,2.462997835374449,1.7520886858844749,0.13681072943503872,0.30201342281879195
29 days 00:00:00.000000000,6.103755758820741,2.470578021196809,1.7550460012725424,0.13717921281295808,0.30201342281879195
29 days 00:00:00.000000000,6.1098063527996835,2.471802247915412,1.7579164646744307,0.13754302277728855,0.2953020134228188
30 days 00:00:00.000000000,6.095905812012354,2.4689888237925164,1.7503242788303268,0.136875660842922,0.30201342281879195
30 days 00:00:00.000000000,6.091178397693233,2.468031279723422,1.7487312772722372,0.13713252583392543,0.30201342281879195
30 days 00:00:00.000000000,6.401064470638044,2.53003250386987,1.7876358561306038,0.14035734016683443,0.30201342281879195
30 days 00:00:00.000000000,6.414391843546954,2.5326649686737,1.7913233612354682,0.14051940524092066,0.30201342281879195
30 days 00:00:00.000000000,6.420557667264756,2.533881936331043,1.7957151755930034,0.14083011885463725,0.2953020134228188
30 days 00:00:00.000000000,6.418400273438506,2.5334561913399067,1.7945504659509033,0.14061384057563817,0.2953020134228188
30 days 00:00:00.000000000,6.418049761686026,2.533387013799121,1.7942806233107487,0.14079104125309894,0.2953020134228188
30 days 00:00:00.000000000,6.165684274988469,2.483079594976462,1.7535264927056151,0.13743541377188118,0.30201342281879195
31 days 00:00:00.000000000,6.198275629150676,2.489633633519333,1.7646954152347334,0.13782367103306806,0.2953020134228188
31 days 00:00:00.000000000,6.206167696852236,2.491218115069862,1.769902181406421,0.13834001428339526,0.28859060402684567
31 days 00:00:00.000000000,6.212319199582515,2.4924524468046556,1.7723193617143478,0.13850257696001908,0.28859060402684567
31 days 00:00:00.000000000,6.221139856244139,2.494221292556885,1.7787353754411999,0.13903929211218924,0.28187919463087246
31 days 00:00:00.000000000,6.338816803426286,2.5177006977451244,1.8018859977326103,0.14051101824947768,0.28187919463087246
31 days 00:00:00.000000000,6.339268713672682,2.5177904427637903,1.8022643988102094,0.14052858067855248,0.28187919463087246
31 days 00:00:00.000000000,6.34594133002634,2.519115187923399,1.805567755892334,0.14104722493169788,0.2751677852348993
32 days 00:00:00.000000000,6.329832364226753,2.5159158102422174,1.7965277963660062,0.14057356914626015,0.28187919463087246
32 days 00:00:00.000000000,6.318426545056753,2.5136480551295866,1.7927412803854612,0.14032753048675642,0.28187919463087246
32 days 00:00:00.000000000,6.318369037870831,2.513636616114356,1.79268077910832,0.14028466129443082,0.28187919463087246
32 days 00:00:00.000000000,6.084565978701356,2.466691301865995,1.759744617211177,0.13744164974002782,0.28187919463087246
32 days 00:00:00.000000000,6.191843891154004,2.488341594547261,1.7784595764501963,0.13850733726759137,0.28187919463087246
32 days 00:00:00.000000000,6.209212771749177,2.491829201961719,1.7838077958092862,0.13852528005386155,0.28187919463087246
32 days 00:00:00.000000000,6.251845748399599,2.500369122429646,1.7954714633766837,0.1393948276639784,0.28187919463087246
32 days 00:00:00.000000000,6.2157890997712775,2.493148431155128,1.7859734986257612,0.13901010909025432,0.28187919463087246
33 days 00:00:00.000000000,6.313581042295208,2.512684031527882,1.793871327619928,0.1405715807653327,0.28187919463087246
33 days 00:00:00.000000000,6.324378711386532,2.5148317461386025,1.7994865510636529,0.14095719741469787,0.2751677852348993
33 days 00:00:00.000000000,6.325204739623732,2.514995972088968,1.799746385809357,0.1406631323166718,0.2751677852348993
33 days 00:00:00.000000000,6.407876482769982,2.531378376057199,1.8229859228457035,0.14205907243999247,0.2684563758389262
33 days 00:00:00.000000000,6.145664744181575,2.479045127500017,1.7811150854253308,0.1385711581694401,0.2751677852348993
33 days 00:00:00.000000000,6.145842220468393,2.479080922533267,1.7818042146880189,0.1386549089377703,0.2751677852348993
33 days 00:00:00.000000000,6.310146219616727,2.5120004418026536,1.805475719951024,0.13993582040252697,0.2751677852348993
33 days 00:00:00.000000000,6.119251337549246,2.473712056313193,1.77727149071347,0.1380884324250035,0.2751677852348993
33 days 00:00:00.000000000,6.103302526654745,2.4704862935573524,1.768289107960195,0.1372606114897777,0.28187919463087246
34 days 00:00:00.000000000,6.110610391097243,2.4719648846812614,1.7709840055742512,0.13749577693756174,0.28187919463087246
34 days 00:00:00.000000000,5.842463119251064,2.4171187639938307,1.728591619707938,0.13399319941113608,0.28859060402684567
34 days 00:00:00.000000000,5.8316528908155085,2.414881547988536,1.7215001845599953,0.13326638002906432,0.2953020134228188
34 days 00:00:00.000000000,5.820090834339572,2.412486442312075,1.7135306586879457,0.1325625501455519,0.30201342281879195
34 days 00:00:00.000000000,5.8237508251035,2.4132448746663693,1.7149173093727692,0.13226907922503012,0.30201342281879195
34 days 00:00:00.000000000,5.628788057347385,2.372506703330337,1.6855194385348216,0.13034471377808202,0.30201342281879195
34 days 00:00:00.000000000,5.932580269793193,2.435688869661557,1.722400905958417,0.13356551893063465,0.30201342281879195
34 days 00:00:00.000000000,6.042950181500495,2.45824127812965,1.7466469101033721,0.13508569976358759,0.2953020134228188
35 days 00:00:00.000000000,6.040240467193174,2.457690067358611,1.7431945777258284,0.1348823586640129,0.2953020134228188
35 days 00:00:00.000000000,6.344549510291593,2.5188389210689106,1.7793448409493045,0.1380038591853464,0.2953020134228188
35 days 00:00:00.000000000,6.3504089441402005,2.520001774630367,1.7817818879789207,0.13807880663946168,0.2953020134228188
35 days 00:00:00.000000000,6.343241083983247,2.518579179613626,1.7754568222560567,0.13738637837137763,0.30201342281879195
35 days 00:00:00.000000000,6.313647435195788,2.5126972430429793,1.76830839112778,0.13724436772935902,0.30201342281879195
35 days 00:00:00.000000000,6.409926117729442,2.531783189321203,1.7849403006754216,0.1386762613447679,0.30201342281879195
35 days 00:00:00.000000000,6.406560587890087,2.5311184460412135,1.7839168484858836,0.1384938687479026,0.30201342281879195
35 days 00:00:00.000000000,6.4060469148670744,2.5310169724573313,1.7822612769983963,0.13840072872865422,0.30201342281879195
36 days 00:00:00.000000000,6.395651105359483,2.528962456296946,1.774328375206679,0.13769259386227709,0.3087248322147651
36 days 00:00:00.000000000,6.406290794257473,2.53106515014084,1.7827186788590705,0.13837923818194064,0.30201342281879195
36 days 00:00:00.000000000,6.238084022624157,2.4976156675165533,1.7504767440984168,0.13627379741812068,0.3087248322147651
36 days 00:00:00.000000000,6.2296793538914255,2.495932561967856,1.743188449845429,0.13553300407236216,0.31543624161073824
36 days 00:00:00.000000000,6.234168531011117,2.49683169857544,1.7463826197485892,0.13577834491609875,0.3087248322147651
36 days 00:00:00.000000000,6.237614958890629,2.497521763446843,1.7476744893173686,0.13608865906579068,0.3087248322147651
36 days 00:00:00.000000000,6.356068153408756,2.5211243827722494,1.7717384662962292,0.13777931890509737,0.30201342281879195
36 days 00:00:00.000000000,6.669677362344763,2.5825718503741117,1.8061014929096153,0.1409172142659355,0.30201342281879195
36 days 00:00:00.000000000,6.781397700531704,2.60411169125514,1.8210226828212412,0.14199149667498637,0.30201342281879195
36 days 00:00:00.000000000,6.906012930484955,2.6279293998288757,1.847486547863284,0.14356136159951602,0.2953020134228188
37 days 00:00:00.000000000,6.7446934688507705,2.597054768165425,1.8240702285106185,0.142258734405604,0.2953020134228188
37 days 00:00:00.000000000,6.751528583556109,2.5983703707431913,1.827541215467608,0.142657687744481,0.28859060402684567
37 days 00:00:00.000000000,6.876718656330112,2.62234983484853,1.848911354925791,0.14410636988409573,0.28859060402684567
37 days 00:00:00.000000000,7.033290274831774,2.6520351194567113,1.8813075657930467,0.14625113573778528,0.28187919463087246
37 days 00:00:00.000000000,7.0483125679096235,2.654865828607846,1.8895275687321753,0.14663718352005087,0.2751677852348993
37 days 00:00:00.000000000,6.785556465573837,2.60491006861539,1.8494474327916142,0.1433347176615085,0.28187919463087246
37 days 00:00:00.000000000,6.802092960045012,2.6080822379758297,1.8579240409242053,0.14409740027308252,0.2751677852348993
37 days 00:00:00.000000000,6.778480601478232,2.603551536167132,1.8464600533344706,0.1434951804322397,0.28187919463087246
37 days 00:00:00.000000000,7.177108635174176,2.679012623183059,1.8884436788256225,0.14791473803398286,0.28187919463087246
37 days 00:00:00.000000000,7.173955742325618,2.6784241154689483,1.8842198608094756,0.1474649556294163,0.28187919463087246
38 days 00:00:00.000000000,7.286998030559157,2.699444022490401,1.903753332468741,0.14865961108905998,0.28187919463087246
38 days 00:00:00.000000000,7.265712511063019,2.6954985644705913,1.8965245450275063,0.148021705910594,0.28187919463087246
38 days 00:00:00.000000000,7.284300454450779,2.6989443222213345,1.9049086679309624,0.14866086847813031,0.2751677852348993
38 days 00:00:00.000000000,7.284067668181292,2.6989011964466747,1.9043246523481177,0.1486102268161699,0.2751677852348993
38 days 00:00:00.000000000,7.393661002254153,2.719128721163114,1.9234973731900669,0.14993290035819082,0.2751677852348993
38 days 00:00:00.000000000,7.11332137752717,2.6670810594219234,1.8843951155087564,0.14652432955058914,0.28187919463087246
38 days 00:00:00.000000000,7.110415604453758,2.66653625597961,1.8820975504365562,0.1461431261309159,0.28859060402684567
39 days 00:00:00.000000000,7.101949476358101,2.6649483065076707,1.876121255466835,0.14569026386527567,0.2953020134228188
39 days 00:00:00.000000000,7.212761250636423,2.6856584389375397,1.893985654617512,0.14689457766148822,0.2953020134228188
39 days 00:00:00.000000000,7.209211394136023,2.684997466318362,1.892763680524969,0.14707152783712052,0.2953020134228188
39 days 00:00:00.000000000,7.319074349806839,2.7053787812073264,1.9137611784535704,0.14807248150626662,0.2953020134228188
39 days 00:00:00.000000000,7.3106289255208425,2.703817472670972,1.9101919041273838,0.14756628783676518,0.30201342281879195
39 days 00:00:00.000000000,7.443072481960154,2.7281994945311743,1.9339583244850787,0.14908297466781975,0.30201342281879195
39 days 00:00:00.000000000,7.418215458882264,2.7236401118507314,1.925268832851056,0.14838560105029602,0.30201342281879195
40 days 00:00:00.000000000,7.416619040547367,2.723347029033826,1.9230996960621904,0.14815387793632617,0.30201342281879195
40 days 00:00:00.000000000,7.680352047871236,2.7713448085489536,1.9433698460820785,0.15115653040348814,0.30201342281879195
40 days 00:00:00.000000000,7.6806518239214965,2.771398892963894,1.9444456356951063,0.15126599049041095,0.30201342281879195
40 days 00:00:00.000000000,7.654510640770434,2.766678629832246,1.9352265991320972,0.15092093754346683,0.3087248322147651
40 days 00:00:00.000000000,7.77742262039335,2.788803080246676,1.9570048608686648,0.15220454785550447,0.3087248322147651
40 days 00:00:00.000000000,7.770951438671429,2.7876426310901885,1.9505198473779688,0.15168786758885622,0.31543624161073824
40 days 00:00:00.000000000,7.896495971756942,2.810070456724696,1.972139107865922,0.1528759333718362,0.31543624161073824
40 days 00:00:00.000000000,7.8634855343901995,2.804190709347387,1.9622293337082393,0.1523699517655577,0.3221476510067114
40 days 00:00:00.000000000,7.872856647892375,2.8058611241279166,1.9672053881120557,0.15270479846478138,0.31543624161073824
40 days 00:00:00.000000000,7.862367299662418,2.8039913159035317,1.9604835588532485,0.15194925423050026,0.3221476510067114
41 days 00:00:00.000000000,7.710529789224229,2.7767840732084714,1.9287587727999769,0.14982679531974225,0.3288590604026846
41 days 00:00:00.000000000,7.7121203437245915,2.777070460705776,1.9297681301111562,0.1496586795180157,0.3288590604026846
41 days 00:00:00.000000000,7.69874285346549,2.774660853773933,1.921637436509582,0.148949793316339,0.33557046979865773
41 days 00:00:00.000000000,7.693722720772048,2.7737560672798987,1.9194421150492407,0.1486159803516907,0.33557046979865773
41 days 00:00:00.000000000,7.716268268074687,2.777817176862921,1.9295014866545586,0.14944456847068163,0.3288590604026846
41 days 00:00:00.000000000,8.191190395958014,2.862025575699493,1.9845909814183142,0.15501715532649984,0.3221476510067114
41 days 00:00:00.000000000,8.18613727924719,2.861142652725863,1.9815891941635586,0.1546351447318639,0.3288590604026846
42 days 00:00:00.000000000,8.662308343029913,2.9431799712266855,2.028760775137602,0.15987105823782047,0.3288590604026846
42 days 00:00:00.000000000,8.848497746211246,2.974642456869606,2.060095823593073,0.16174386040093308,0.3221476510067114
42 days 00:00:00.000000000,8.843352041184323,2.973777402763079,2.0577110249810775,0.16145475032184242,0.3221476510067114
42 days 00:00:00.000000000,8.811744945190975,2.9684583448637065,2.054111373791964,0.1614703533759087,0.3221476510067114
42 days 00:00:00.000000000,8.819355499235124,2.9697399716532633,2.0582602713618137,0.16187591872135762,0.31543624161073824
42 days 00:00:00.000000000,8.778070639914953,2.9627808963733635,2.0432795176370626,0.16117128897089833,0.3221476510067114
42 days 00:00:00.000000000,8.779256923348022,2.962981087241028,2.046083472250138,0.1613262758778624,0.3221476510067114
42 days 00:00:00.000000000,8.63488745133118,2.938517900461248,2.016846611797057,0.15942015021530737,0.3288590604026846
42 days 00:00:00.000000000,8.627040931230221,2.937182481772323,2.011143617048458,0.15895283789442016,0.33557046979865773
43 days 00:00:00.000000000,8.64309874480619,2.939914751282117,2.016195851455094,0.15927444525210815,0.33557046979865773
43 days 00:00:00.000000000,8.752336015310492,2.9584347238549125,2.0344036710853133,0.16081272344110095,0.33557046979865773
43 days 00:00:00.000000000,8.844103924956087,2.973903819049313,2.052234023132161,0.16189621407680202,0.33557046979865773
43 days 00:00:00.000000000,9.043238530169585,3.007197787005302,2.087534819099076,0.16415913656424866,0.3288590604026846
43 days 00:00:00.000000000,8.983152985155318,2.997190848970969,2.0691501393529586,0.1632924807831934,0.33557046979865773
43 days 00:00:00.000000000,8.983405459427994,2.997232967159542,2.0695747523166372,0.16335026015264587,0.33557046979865773
43 days 00:00:00.000000000,8.984944679579211,2.997489729687028,2.070221269205461,0.16340697216043742,0.33557046979865773
43 days 00:00:00.000000000,9.482381324398185,3.079347548491106,2.1205321422088597,0.16874055020288,0.33557046979865773
44 days 00:00:00.000000000,9.602271932787843,3.098753286853899,2.1471965485173232,0.17074755210252066,0.3288590604026846
44 days 00:00:00.000000000,9.59209254983492,3.097110354804123,2.1401977909136423,0.170207196520299,0.33557046979865773
44 days 00:00:00.000000000,9.565039235970248,3.0927397620831676,2.1327271470964115,0.1700498109058336,0.33557046979865773
44 days 00:00:00.000000000,9.565506776776724,3.092815347992299,2.1344392014149656,0.17023232971112257,0.33557046979865773
44 days 00:00:00.000000000,9.502606325530284,3.082629774320991,2.1196145637625294,0.16929740051362124,0.3422818791946309
44 days 00:00:00.000000000,9.484823251336184,3.0797440236708282,2.1174187942260403,0.16919699138357425,0.3422818791946309
44 days 00:00:00.000000000,9.14363146612878,3.0238438230386135,2.0713221486639446,0.16509350976629966,0.348993288590604
44 days 00:00:00.000000000,9.10239600852193,3.0170177342073963,2.056669275746853,0.16434227081871008,0.35570469798657717
44 days 00:00:00.000000000,9.615989880768463,3.1009659593050136,2.1138139715169073,0.17023347656820023,0.348993288590604
44 days 00:00:00.000000000,9.629250083745035,3.1031032989162695,2.1222160828457137,0.1709584012168698,0.3422818791946309
44 days 00:00:00.000000000,9.317914549678388,3.0525259294031213,2.0882172741633496,0.16787040617691443,0.3422818791946309
45 days 00:00:00.000000000,9.320304059125348,3.0529173030276056,2.0891219238032397,0.16811802207964377,0.3422818791946309
45 days 00:00:00.000000000,9.493135841391076,3.0810932867070218,2.116200357045913,0.16992985077526254,0.3422818791946309
45 days 00:00:00.000000000,9.483851698281779,3.0795862868706534,2.109921244543255,0.16945906112891349,0.348993288590604
45 days 00:00:00.000000000,9.473600097028351,3.0779213922756945,2.1070237595276855,0.169176005495103,0.348993288590604
45 days 00:00:00.000000000,9.468038968829427,3.077017869436157,2.102538807495877,0.16898424665759418,0.35570469798657717
45 days 00:00:00.000000000,9.465692191537958,3.076636506241509,2.1014179437195715,0.16870713733518147,0.3624161073825503
45 days 00:00:00.000000000,9.459288133844012,3.0755955738432212,2.0981025948361016,0.1683179356893969,0.3691275167785235
45 days 00:00:00.000000000,9.458596934533052,3.0754832034223583,2.0960096308235827,0.16809931192063277,0.3691275167785235
45 days 00:00:00.000000000,9.511707496440971,3.0841056234248807,2.1043274103957046,0.1689111017102985,0.3691275167785235
46 days 00:00:00.000000000,9.620453642518294,3.1016856131010915,2.1227222316239613,0.1700193737877069,0.3691275167785235
46 days 00:00:00.000000000,9.620234636157436,3.1016503084902136,2.122251405551314,0.16994723385760532,0.3691275167785235
46 days 00:00:00.000000000,9.334171208052075,3.0551875896664797,2.080389540328208,0.16643846589726957,0.37583892617449666
46 days 00:00:00.000000000,9.512854869436719,3.0842916317100624,2.1143414334459854,0.16884471844393859,0.3691275167785235
46 days 00:00:00.000000000,9.505231215140466,3.083055499847589,2.1073028746427394,0.1682393112935263,0.37583892617449666
46 days 00:00:00.000000000,9.460707201578034,3.075826263230424,2.091263293632681,0.16686410314035552,0.3825503355704698
46 days 00:00:00.000000000,9.621839335663955,3.1019089824919033,2.1178358521197134,0.16833286583166648,0.3825503355704698
46 days 00:00:00.000000000,9.629093917136563,3.1030781358413395,2.1229060847886805,0.16872925285747137,0.37583892617449666
46 days 00:00:00.000000000,9.550064790473119,3.0903179109070833,2.1052739056488785,0.1676271242898037,0.3825503355704698
46 days 00:00:00.000000000,9.55558040104808,3.091210183900163,2.1076857836029985,0.16755841329963422,0.3825503355704698
47 days 00:00:00.000000000,10.020077537714675,3.165450605792906,2.1562047359156686,0.17251291411672268,0.3825503355704698
47 days 00:00:00.000000000,9.869717603530054,3.141610670266138,2.1426109015048165,0.1708082405412012,0.3825503355704698
